replicate	true_T	stratum	sites	mean_width	mean_d0	mean_mutation_age	carried_fraction	map_T_exact	map_T_edge	mean_T_exact	mean_T_edge	ci95_width_exact	ci95_width_edge
16	1446.4050890163994	10k-30k	23106	19499.667509972733	2.8372717043192246	22272.063136643716	0.08729334372024582	1050.0	1000.0	1037.5197184634453	990.593740845145	1101.9930875128152	1564.3998665393046
16	1446.4050890163994	30k-100k	41127	59250.16635622899	4.7815790113550705	60930.327547340064	0.1720767379094026	1250.0	3650.0	1196.5824594929013	3622.004666778361	1312.1428330087049	2661.9466422574947
16	1446.4050890163994	100k-300k	42962	182658.03241822135	8.139122945859132	159996.37027168195	0.30378008472603696	0.0	500.0	351.5817403758899	811.9812064056401	1017.0056078198987	1989.5795555423717
16	1446.4050890163994	300k-inf	29409	435136.8955340485	10.061375769322316	299967.2744138489	0.3829439967356932	1650.0	2200.0	1698.597447260769	2222.468592313364	2698.359619093534	3190.5744497144906
16	1446.4050890163994	all	146374	161162.01784233897	6.3434694686214765	128508.93139019758	0.23125691721207317	1100.0	1300.0	1103.1997578209525	1288.9337518205255	573.3529839798641	798.4484576922832
17	8016.479545969281	0k-3k	1560	1957.6289873678784	1.8794871794871795	5986.41199032696	0.01730769230769231	9800.0	9800.0	9612.764516924257	9745.064966856551	7886.149662048241	7992.279083317869
17	8016.479545969281	3k-10k	8729	6675.438840015567	2.0844312063237482	10204.562652009381	0.028869286287089013	7850.0	7500.0	7790.194922999538	7492.6602558981795	1906.494009071852	1984.0931357638092
17	8016.479545969281	10k-30k	24059	19302.132775954175	2.740471341286005	22525.72440669012	0.0640508749324577	7950.0	8250.0	7909.878314076919	8225.147445455908	784.1534298066435	1372.330017887648
17	8016.479545969281	30k-100k	41914	59386.00872239321	4.6849978527461	60933.48095128302	0.15577134131793674	8700.0	11350.0	8632.856711871196	11354.784494053332	1287.4965600007445	2403.460130128584
17	8016.479545969281	100k-300k	42692	181735.58795142235	8.246369343202474	162253.5272995551	0.30635716293450765	9150.0	13300.0	9124.37168358199	13308.226094422047	2276.1076578251277	3847.173068279242
17	8016.479545969281	300k-inf	29062	433651.2841045739	10.1092147821898	303612.0427509342	0.39236804074048587	8950.0	11100.0	8977.945912142633	11141.248900621478	3141.042924307496	3967.386519009442
17	8016.479545969281	all	148016	157930.55026734347	6.278206410117825	127991.75445956648	0.22180710193492595	8200.0	9000.0	8132.203911142822	9018.247350187354	457.4661037407959	898.7984834784675
18	178.73348248541475	0k-3k	1498	1903.1450981289581	1.8778371161548733	5707.791665073234	0.04005340453938585	0.0	0.0	107.39245552645282	126.87152429021337	347.5354604665173	431.4290981893586
18	178.73348248541475	3k-10k	8758	6676.233996077506	2.085864352591916	10367.381056454275	0.052180863210778715	0.0	0.0	160.20476342743635	163.68350585090934	467.4221057788167	520.6794593190301
18	178.73348248541475	10k-30k	23561	19413.0837354686	2.814396672467213	22551.57939378257	0.09282288527651628	0.0	0.0	80.03864243063359	108.74566753374458	283.19311877075523	389.73131846241756
18	178.73348248541475	30k-100k	41965	59328.13836005202	4.613773382580722	59792.06121677295	0.1664244012867866	0.0	1400.0	136.3821922174557	1432.5763581362578	444.31081173915555	2595.6565532991895
18	178.73348248541475	100k-300k	42803	182927.40651720462	8.15354063967479	161020.0592039701	0.31053898091255283	0.0	0.0	174.01205089088404	418.5473500889693	595.4603426418103	1274.0014968149765
18	178.73348248541475	300k-inf	29617	434718.72725875064	10.151770942364182	302341.00810131873	0.39095789580308604	0.0	450.0	330.38174145320926	837.3118038959808	918.446922906326	2115.242668090066
18	178.73348248541475	all	148202	160006.77917466653	6.279733067030135	128111.86513886307	0.23318848598534433	0.0	0.0	23.34203501576546	51.85634714362504	124.24722638548968	197.6965106332326
19	4161.928745343735	0k-3k	1631	1872.625651086451	1.9061925199264256	6574.701857087514	0.022685469037400367	2550.0	2550.0	2738.8785420657036	2749.415473862568	3512.832688403041	3475.9224228899475
19	4161.928745343735	3k-10k	8345	6705.128966164363	2.1246255242660275	10182.308343319968	0.03930497303774715	3550.0	3450.0	3503.999824248778	3456.562773531133	1180.5048334126382	1389.6420251368763
19	4161.928745343735	10k-30k	23017	19500.316338776436	2.845548942086284	22698.976987348826	0.07655211365512447	4750.0	4750.0	4720.921585695092	4735.782631489477	1039.0027426968172	1507.1031434585393
19	4161.928745343735	30k-100k	41398	59466.84689806519	4.680709213005459	60547.31414441533	0.16136045219575826	5550.0	7500.0	5460.870040792382	7523.191349987283	1105.6109028021292	2585.304727247183
19	4161.928745343735	100k-300k	42364	181782.53898677474	8.173189500519308	160586.7217395537	0.3124114814465112	2450.0	3100.0	2434.1775858930246	3140.8409233560606	2276.982770137839	2927.8919549141237
19	4161.928745343735	300k-inf	29076	435207.78476983623	10.2169830788279	303084.97778826155	0.3853693768056129	0.0	0.0	413.22830695105284	507.3094473888326	1273.8428860007373	1519.343178693808
19	4161.928745343735	all	145831	159943.9960935519	6.332158457392461	128506.89812226602	0.22798307630064937	3950.0	3950.0	3963.412473117308	3949.362971299872	655.2571812113115	879.45078264841
20	6550.591035668126	0k-3k	1603	1956.4002928430057	1.8471615720524017	6271.998063929823	0.015595757953836557	5600.0	5300.0	5252.004612978006	5044.931633478487	4238.497453043077	4153.639597166502
20	6550.591035668126	3k-10k	8673	6742.944531094648	2.1106883431338637	10133.73168672609	0.028594488642914792	6700.0	6750.0	6612.168156899306	6698.623279843515	1302.7450901319626	1592.1716217715457
20	6550.591035668126	10k-30k	23256	19605.20853188193	2.8397832817337463	22819.103126623428	0.06652046783625731	7000.0	7100.0	6972.195773835041	7102.699946697803	909.1958555579758	1419.359782065977
20	6550.591035668126	30k-100k	42019	59510.907627912464	4.659915752397725	60189.1156916356	0.16121278469263906	6900.0	10150.0	6826.118200222684	10142.565525890846	1063.4711801879757	2328.4687281764764
20	6550.591035668126	100k-300k	42584	183033.44240595947	8.161750892353936	161946.68757055514	0.30657054292692093	6450.0	11000.0	6322.037608925789	11023.227710138846	1359.499784574582	3807.9560342588848
20	6550.591035668126	300k-inf	29614	435717.7138350474	10.202404268251502	303704.07946298696	0.387316809617073	7100.0	8750.0	7120.796428837634	8804.138951705463	3230.091699267574	3845.4378229860267
20	6550.591035668126	all	147749	160514.01846204564	6.3134640505181086	128920.95198679154	0.22415718549702537	6750.0	7400.0	6741.7684103522415	7425.16990444373	490.1530170911856	661.8363428653402
21	919.7293444113664	0k-3k	1602	1956.3203494233849	1.873283395755306	5738.869636092415	0.031210986267166042	600.0	500.0	528.1469004323926	580.7962690132057	937.2207775238775	1248.089793430459
21	919.7293444113664	3k-10k	8481	6630.693772280672	2.09727626459144	9784.586083390586	0.04669260700389105	50.0	0.0	221.77824780648197	179.8071873441442	573.6820264148091	551.0805562231676
21	919.7293444113664	10k-30k	22572	19385.213513309456	2.8779018252702464	22956.989063929257	0.09086478823320929	200.0	250.0	300.3554030661002	441.26136944718075	707.60613259051	1104.2496695614643
21	919.7293444113664	30k-100k	41487	59783.389234482805	4.732470412418348	60832.0187220072	0.16964350278400464	150.0	1400.0	378.1730253909969	1456.4594511948076	962.6431519440899	2533.1524267008836
21	919.7293444113664	100k-300k	42802	182043.20790299552	8.203074622681184	162651.64825458248	0.3152422783982057	1400.0	3750.0	1399.500568033121	3795.793634892397	2043.7029751684654	3069.3226000223463
