replicate	true_T	stratum	sites	mean_width	mean_d0	mean_mutation_age	carried_fraction	map_T_exact	map_T_edge	mean_T_exact	mean_T_edge	ci95_width_exact	ci95_width_edge
55	5306.731013155382	100k-300k	22120	182365.72581571978	10.136528028933093	135029.5971792378	0.3853978300180832	5900.0	7650.0	5879.312486442463	7677.584304858513	1858.86906446779	2647.828645834774
55	5306.731013155382	300k-inf	296	300000.0	1.0	146063.61339252983	0.08108108108108109	2400.0	1950.0	3307.897247482394	3203.080908908351	7909.8773873685	8259.353593417538
55	5306.731013155382	all	73701	79323.86747834731	6.335748497306685	63943.3277240087	0.2204312017476018	5300.0	5700.0	5251.460634192892	5653.753877662382	328.9326486734799	415.9140850147405
56	4903.607778618312	0k-3k	2605	1856.020140755408	1.8241842610364682	3306.0297381453465	0.017658349328214973	4900.0	4950.0	4880.232655786958	4951.935056808255	3064.255740952112	3120.033512819248
56	4903.607778618312	3k-10k	8836	6480.244788697609	2.4783838841104573	8196.41132177332	0.04583521955636034	5000.0	4700.0	4979.269449094483	4694.429238615059	951.2841480334009	1027.4789265710006
56	4903.607778618312	10k-30k	16630	18847.655023471205	3.648947684906795	19904.319894877437	0.10817799158147925	5300.0	5750.0	5257.5551431617005	5761.384960813379	734.0505469511545	1301.5322037920969
56	4903.607778618312	30k-100k	22789	59029.00487247534	6.73259028478652	55875.764734560034	0.24410899995611918	5400.0	8150.0	5336.92854819178	8170.7146815652595	1023.5395837152009	2358.904008038993
56	4903.607778618312	100k-300k	22539	181947.36652525875	9.855406184835175	134644.0279627537	0.3737521629176095	4600.0	5800.0	4581.240554030097	5844.7959458848945	1803.6133241974626	2420.141475384028
56	4903.607778618312	300k-inf	294	300000.0	1.0	144180.27628105303	0.12585034013605442	6650.0	9300.0	6139.887826568422	10579.151029419307	5929.557489895165	15634.242328284305
56	4903.607778618312	all	73693	80195.6029013824	6.285359532112955	64626.60073241547	0.22083508610044372	5200.0	5400.0	5161.550298647799	5409.95970638708	519.8982801135526	660.0867352638106
57	4937.1329232790895	0k-3k	2425	1876.966649295407	1.9311340206185568	3598.969056969533	0.019381443298969073	5000.0	4850.0	5010.139335792072	4825.75253671957	3073.6741534494286	2929.5323955965114
57	4937.1329232790895	3k-10k	8931	6432.653734301709	2.52009853319897	8243.664065388071	0.044339939536446084	5350.0	5250.0	5297.983536528885	5228.965010927433	826.1727330804397	1105.7486266558462
57	4937.1329232790895	10k-30k	16659	18909.458109816285	3.775736838945915	20174.105149617266	0.110390779758689	5950.0	6100.0	5935.548828219169	6093.992278941643	852.4273338425919	1307.9436726627437
57	4937.1329232790895	30k-100k	22283	58500.06591874388	6.534577929363191	55096.23506942603	0.2390162904456312	4350.0	3650.0	4340.463748018248	3694.276919850264	1692.8187879393581	2453.3873276485356
57	4937.1329232790895	100k-300k	22310	182830.63344129053	9.936306588973554	133193.6931251175	0.36683101748095026	2750.0	3300.0	2754.2959865657695	3329.789835517573	1867.1683709899876	2241.2377540786674
57	4937.1329232790895	300k-inf	328	300000.0	1.0	153996.39620295394	0.08841463414634146	3400.0	3050.0	4213.8724621205465	3968.1550543544126	9142.25331056168	9100.700214555462
57	4937.1329232790895	all	72936	80315.93092875372	6.275460677854557	64004.10769779762	0.21691620050455193	5200.0	5150.0	5185.788142729685	5135.797440993049	615.5772650116814	769.8840115652974
58	9088.213034648175	0k-3k	2596	1894.476433977191	1.9133281972265024	3703.9049499289067	0.010400616332819723	10800.0	10700.0	10476.468121000094	10522.41914363394	4053.5387728396618	4391.6696529507135
58	9088.213034648175	3k-10k	8945	6498.485052902472	2.538960313024036	8394.698960972033	0.03242034656232532	8850.0	8650.0	8799.163984357134	8638.704953108512	1301.942183034358	1501.0194276396423
58	9088.213034648175	10k-30k	17006	18878.191393887693	3.7714924144419615	20235.323185100493	0.08926261319534282	9700.0	10600.0	9686.029171218786	10581.47597741001	632.0867369410207	1161.085974817941
58	9088.213034648175	30k-100k	22489	58474.2070437331	6.532971675041131	54593.38046187357	0.21917381831117436	9250.0	14850.0	9175.621393970767	14838.193452867006	358.9157502240341	2161.6602533406713
58	9088.213034648175	100k-300k	22354	183311.1509808702	10.237451910172677	135806.62083161314	0.3881184575467478	12750.0	17900.0	12695.443226578482	17905.644360739174	1410.5242319156077	3286.2312814314027
58	9088.213034648175	300k-inf	373	300000.0	1.0	151571.60636751752	0.13404825737265416	11150.0	10900.0	11538.740520062722	12004.095236211537	11854.553708480078	14820.466573743255
58	9088.213034648175	all	73763	80104.57063430388	6.344061385789623	64381.00090822997	0.2099968819055624	9250.0	10500.0	9239.820179476534	10456.508021288239	141.37853007909325	315.6718342517761
59	1119.168941405968	0k-3k	2580	1842.5995807835666	1.9356589147286822	3633.1383400806076	0.031007751937984496	1050.0	950.0	970.1733317681037	952.0783868768315	694.3552163055077	911.5211560529694
59	1119.168941405968	3k-10k	8977	6457.305955224405	2.3918903865433885	8000.653002481264	0.06316141249860756	1000.0	1200.0	940.8878412880088	1165.9043279685093	544.0115171592768	960.865381874277
59	1119.168941405968	10k-30k	16829	18851.73538362348	3.767306435319983	20332.465490231618	0.1267454988412859	1100.0	2050.0	1050.3481896696535	2032.192554191146	709.6918833222128	1549.9240746595083
59	1119.168941405968	30k-100k	22789	58430.67827013229	6.60349291324762	55307.77607531562	0.2448549738909123	1150.0	2600.0	1109.6411086873218	2629.8205190743797	1169.194268687551	2223.81402635888
