replicate	true_T	stratum	sites	mean_width	mean_d0	mean_mutation_age	carried_fraction	map_T_exact	map_T_edge	mean_T_exact	mean_T_edge	ci95_width_exact	ci95_width_edge
4	8012.774121912282	10k-30k	4121	18311.436337047468	8.282941033729678	16379.587035587001	0.22494540160155302	8250.0	8400.0	8202.749871788796	8371.154398634371	577.7971925623988	1100.2740063031379
4	8012.774121912282	30k-100k	3149	43444.790543900854	10.116227373769451	29787.60777686525	0.35884407748491587	8350.0	10200.0	8288.16571293748	10227.117996288698	1058.3077959002894	2607.2318004382105
4	8012.774121912282	100k-300k	0										
4	8012.774121912282	300k-inf	0										
4	8012.774121912282	all	14921	16298.006835810867	6.3206219422290735	12987.288258825778	0.15387708598619396	8100.0	8200.0	8104.991042737568	8222.553452325308	419.6487465434657	593.3964935322874
5	2893.5452841812316	0k-3k	3164	1525.1633806008867	2.597977243994943	1901.2738933718551	0.025916561314791402	3000.0	2900.0	2989.004997944079	2888.3613530826024	735.2376576220199	779.9229934309296
5	2893.5452841812316	3k-10k	4360	5951.679356856148	4.63302752293578	6133.963988413463	0.11559633027522936	3000.0	3000.0	2990.530562550224	2977.505119305632	349.0696842447096	550.6665798941754
5	2893.5452841812316	10k-30k	4402	18041.03013516095	8.175829168559746	15921.458962190147	0.2728305315765561	2900.0	3200.0	2889.083594661257	3213.385131166165	940.7370938072136	1603.783489277177
5	2893.5452841812316	30k-100k	2820	43243.20797842604	9.838652482269504	30254.79315135899	0.375886524822695	1900.0	1850.0	1948.533163915405	1878.4272746173967	1338.269546306686	1495.019416857622
5	2893.5452841812316	100k-300k	0										
5	2893.5452841812316	300k-inf	0										
5	2893.5452841812316	all	14746	15742.39794427329	6.249491387494914	12760.375195070163	0.19306930693069307	2950.0	2900.0	2945.7358108854282	2903.986204844483	334.4497937757196	450.13260342327703
6	9018.35826454338	0k-3k	3392	1562.608171557078	2.630306603773585	1904.4574870211325	0.007075471698113208	8600.0	8600.0	8608.85294643058	8588.325010826406	2814.2107197349524	2858.831985958167
6	9018.35826454338	3k-10k	4194	5903.985927328142	4.7668097281831185	6107.356758441436	0.04005722460658083	9300.0	9450.0	9212.292686131932	9464.598571402083	550.8187726745855	990.8468298033058
6	9018.35826454338	10k-30k	4404	18254.254462614233	8.147138964577657	16009.74200784843	0.20299727520435967	9400.0	9700.0	9385.452760482665	9690.547587387086	626.5536216348082	1093.9713705925096
6	9018.35826454338	30k-100k	2955	43253.22944349162	10.180372250423012	30112.01293755201	0.34653130287648054	8950.0	11650.0	8860.157224598186	11663.0211783156	1046.8488362600074	2991.3680494243617
6	9018.35826454338	100k-300k	0										
6	9018.35826454338	300k-inf	0										
6	9018.35826454338	all	14945	15942.904888324298	6.348410839745735	12817.803685106037	0.1411843425894948	9250.0	9650.0	9222.60611791699	9626.403779166074	366.6126535100575	686.9090123235255
7	3472.5646007031787	0k-3k	3539	1543.5177013931439	2.4554959027974004	1820.7060476961683	0.018084204577564284	3800.0	3850.0	3765.3406367242324	3821.507306802445	915.9996003141223	964.4752050362431
7	3472.5646007031787	3k-10k	4252	5913.698457990893	4.749294449670743	6064.41926436011	0.11194731890874883	3750.0	3650.0	3707.2973252551433	3624.150650704316	430.6533937199547	567.9935836643845
7	3472.5646007031787	10k-30k	4179	18171.11835598973	8.07944484326394	16007.817768994943	0.27111749222301984	4200.0	5200.0	4183.815603056299	5171.269524410751	780.148088129722	1368.636249302147
7	3472.5646007031787	30k-100k	2782	43859.54634592612	10.422717469446441	30266.951369336384	0.3903666427030913	4250.0	6050.0	4191.829109983955	6110.5367772181	1114.4823669189227	2416.2191348051592
7	3472.5646007031787	100k-300k	0										
7	3472.5646007031787	300k-inf	0										
7	3472.5646007031787	all	14752	15493.622324610571	6.212310195227766	12427.380597951438	0.18702548806941433	3850.0	3900.0	3821.055422487473	3904.647790202734	321.3689166004601	393.106721687936
8	1251.5155661086042	0k-3k	3217	1555.1347762940775	2.7777432390425862	1914.720015433959	0.049735778675784895	1250.0	1350.0	1258.2110109720911	1357.5071113807808	402.63883048381695	482.27180049952676
8	1251.5155661086042	3k-10k	3796	5917.514315160685	4.785300316122234	5870.37369996423	0.15911485774499473	1250.0	1200.0	1250.3309206058939	1198.3140147297668	511.4111157960941	768.0781650398252
8	1251.5155661086042	10k-30k	4227	18663.669243489756	8.267565649396735	16015.31254175125	0.30518097941802697	1400.0	2000.0	1416.7740504817834	2024.1273238109015	762.332735633204	1240.1226113459682
8	1251.5155661086042	30k-100k	2780	43917.646952868665	10.277338129496403	30137.33820579662	0.3935251798561151	850.0	900.0	852.6183238847448	950.3832175951445	1004.795448198292	1170.2036076474528
8	1251.5155661086042	100k-300k	0										
8	1251.5155661086042	300k-inf	0										
8	1251.5155661086042	all	14020	16294.44660034908	6.463552068473609	12833.246731869642	0.2245363766048502	1250.0	1350.0	1254.069235634212	1348.9009638761438	295.5352972237772	376.519910866396
9	3194.68698391544	0k-3k	3238	1552.9672542001929	2.5296479308214948	1766.0002672860307	0.02285361334156887	3100.0	2950.0	3084.2522483415896	2960.9306331245953	778.5425008211951	769.7768942374541
9	3194.68698391544	3k-10k	3674	5968.67640674279	5.010615133369624	5995.504481749975	0.12329885683179097	3100.0	3050.0	3102.131796419935	3024.6690508159945	426.07812803427987	568.8168594591666
9	3194.68698391544	10k-30k	4148	18482.954274453874	8.381629701060753	16350.472822338454	0.30231436837029896	3150.0	3400.0	3107.516534642309	3377.9247817876103	710.1483789157187	1232.2301670855204
9	3194.68698391544	30k-100k	2952	43685.23802001622	10.14159891598916	30214.91757693544	0.37262872628726285	2950.0	3550.0	2938.9068415881247	3580.0054449881072	1395.383952874457	2026.849594713602
9	3194.68698391544	100k-300k	0										
9	3194.68698391544	300k-inf	0										
9	3194.68698391544	all	14012	16598.882533042804	6.5162003996574365	13185.982749471517	0.2056094775906366	3100.0	3100.0	3104.3459378854777	3075.1367530373136	347.26107342349496	422.4540689196874
10	8995.594344444207	0k-3k	3376	1567.6531481081452	2.5912322274881516	1861.1877130027638	0.005035545023696682	8700.0	9050.0	8702.844075639126	8957.588215748554	2408.5251762052376	2652.6796529348994
10	8995.594344444207	3k-10k	3952	5999.034312615448	4.916244939271255	6201.660976775514	0.04731781376518219	9000.0	8750.0	8946.233558551921	8766.840491290217	823.3788919561484	1005.937577674149
10	8995.594344444207	10k-30k	4130	18127.58141714866	7.891283292978208	15663.098284526	0.18861985472154963	9150.0	10000.0	9145.577100314113	9956.382517990865	563.1100384295933	1060.7337812595815
10	8995.594344444207	30k-100k	3060	43777.30091596309	10.493790849673202	30498.46149326245	0.34673202614379084	8600.0	10550.0	8540.279301282999	10565.613533588417	1250.3311746480103	2956.933715136207
10	8995.594344444207	100k-300k	0										
10	8995.594344444207	300k-inf	0										
10	8995.594344444207	all	14518	16381.459752523788	6.397506543601047	13004.974651039372	0.1407907425265188	9000.0	9350.0	9002.984858484386	9319.974993665674	465.460744047612	662.1478350039215
11	7810.848518418967	0k-3k	3311	1555.4983130932396	2.5255209906372698	1882.0761404540747	0.006342494714587738	7950.0	7800.0	7809.018269259261	7697.6016045005435	1387.012145079525	1540.1141403189622
11	7810.848518418967	3k-10k	4255	6047.053661973911	4.622326674500588	6104.4713717461855	0.05734430082256169	7600.0	7450.0	7544.277251377415	7419.294169555256	659.386076394806	847.4031137750917
11	7810.848518418967	10k-30k	4402	18054.704088006543	7.768287142208087	16090.608035001029	0.2080872330758746	7800.0	8500.0	7742.8921118970065	8482.074631343621	469.5901767593805	1073.9616005365742
11	7810.848518418967	30k-100k	2828	43480.825396510714	10.135785007072135	30044.73323120348	0.349009900990099	7400.0	9500.0	7358.44802634711	9565.303981835817	1184.2699367857776	3149.452589054794
11	7810.848518418967	100k-300k	0										
11	7810.848518418967	300k-inf	0										
11	7810.848518418967	all	14796	15769.197746896985	6.142876453095432	12706.369419825725	0.14652608813192755	7650.0	7850.0	7662.573479420313	7857.215265588588	383.36378019705535	590.6918872876158
12	2997.149067583179	0k-3k	3410	1509.292105997243	2.617888563049853	1874.4901198884909	0.03401759530791789	2400.0	2350.0	2383.460204032556	2340.777095156018	633.5379182258234	638.9010968834896
12	2997.149067583179	3k-10k	4102	5954.376253253276	4.879327157484154	6258.383991490118	0.13822525597269625	2650.0	2600.0	2620.517683686101	2589.4879870455643	476.82487881203497	668.96443778511
12	2997.149067583179	10k-30k	4446	18043.757002556293	7.97480881691408	15836.73943628906	0.2834008097165992	2400.0	3000.0	2399.10107293334	2999.582528802959	969.4469057000294	1506.4294696676084
12	2997.149067583179	30k-100k	2678	43162.95813199476	10.429424943988051	30369.407824746784	0.3827483196415235	2500.0	3250.0	2517.3690225399196	3295.275471840594	1375.026980212327	1987.179130200208
12	2997.149067583179	100k-300k	0										
12	2997.149067583179	300k-inf	0										
12	2997.149067583179	all	14636	15399.322423007843	6.30828095107953	12558.302823881202	0.2027876468980596	2500.0	2550.0	2516.456603822144	2545.526254172326	369.6646525595488	433.8985195590567
13	3340.272386565122	0k-3k	3385	1537.1783584545528	2.625997045790251	1818.346554643351	0.02274741506646972	3200.0	3150.0	3175.0733889392777	3129.052751401855	722.4906742784387	751.6886167385901
13	3340.272386565122	3k-10k	4137	5944.009176980154	4.975827894609621	6108.724595903214	0.10611554266376601	3450.0	3600.0	3432.8674661776768	3572.4610432510135	334.75961890198914	553.0338344256488
13	3340.272386565122	10k-30k	3978	18274.209409801413	8.033685268979387	15811.2898073743	0.2730015082956259	3400.0	4300.0	3351.148887182371	4314.322093644057	521.403558709962	1404.9469206663553
13	3340.272386565122	30k-100k	2875	43325.82365905902	10.400695652173914	30243.022367302525	0.3954782608695652	3400.0	4000.0	3379.458002394912	4041.511743527913	1409.6062436584994	2067.432930081507
13	3340.272386565122	100k-300k	0										
13	3340.272386565122	300k-inf	0										
13	3340.272386565122	all	14375	15794.800887688365	6.353669565217391	12610.288480031239	0.1905391304347826	3400.0	3500.0	3393.701407429765	3486.1790235562485	294.11716425004124	368.3408675313194
14	7979.178897949798	0k-3k	3548	1559.0924389432712	2.621758737316798	1973.1320502282927	0.010428410372040587	7850.0	7650.0	7749.9395049277955	7653.686560505468	2080.486247530025	2002.6497838214636
14	7979.178897949798	3k-10k	4217	5942.542882374714	4.626037467393882	6004.319145295957	0.04244723737253972	8500.0	8700.0	8454.153242832348	8710.679447478511	692.2891791263792	966.2952211451975
14	7979.178897949798	10k-30k	4287	18091.9505986034	7.918357825985538	16137.922424055214	0.2271985071145323	7950.0	7900.0	7974.10770550579	7870.644171208471	736.6274826510044	1169.9614433573697
14	7979.178897949798	30k-100k	3179	44242.84874297986	10.296319597357659	31019.28524014404	0.36174897766593267	8450.0	10350.0	8375.493922930116	10342.89790359407	1022.535755257406	2703.361984421417
14	7979.178897949798	100k-300k	0										
14	7979.178897949798	300k-inf	0										
14	7979.178897949798	all	15231	16335.077912053748	6.269319151730024	13138.629608053681	0.1536340358479417	8250.0	8400.0	8222.98991574853	8399.680562448844	460.08934937799313	672.9174963383448
15	7625.681458156116	0k-3k	3444	1543.4992269712577	2.5813008130081303	1883.0702721557536	0.006678281068524971	7650.0	7800.0	7564.51937964718	7761.96730698264	1784.8456210970771	2073.246872389621
15	7625.681458156116	3k-10k	4176	5853.757326803823	4.509578544061303	5762.00509868948	0.04956896551724138	7800.0	7900.0	7757.263381370017	7887.710152008555	700.4846873294291	944.4400501373611
15	7625.681458156116	10k-30k	4216	18146.37278642097	8.228178368121442	16039.239319015047	0.2286527514231499	7800.0	8150.0	7753.26278249177	8130.697018736313	631.8764231411669	1157.0293972413083
15	7625.681458156116	30k-100k	2805	43831.09547108409	10.079500891265598	30561.117942541136	0.33761140819964347	7300.0	9450.0	7235.958887998963	9436.592231470453	1359.9662084376178	3499.59278354498
15	7625.681458156116	100k-300k	0										
15	7625.681458156116	300k-inf	0										
15	7625.681458156116	all	14641	15655.517546503888	6.1939075199781435	12560.125408594153	0.14623318079366163	7700.0	8000.0	7702.330012434648	8023.815075075339	450.0397058689068	683.2825173151869
16	8659.905682190669	0k-3k	3129	1575.9942393902593	2.8040907638223076	1969.1630153047129	0.00798977309044423	8650.0	8600.0	8578.387584146849	8572.650754738033	2409.9624885557178	2543.705037413748
16	8659.905682190669	3k-10k	4161	6019.218276482432	4.785147801009373	6124.7423726889265	0.04686373467916366	8650.0	8850.0	8605.93847267175	8848.671912926575	668.7163887342504	1058.7407427941453
16	8659.905682190669	10k-30k	4120	18321.45954512568	8.32742718446602	16138.507967361624	0.20485436893203884	8650.0	9150.0	8623.461117858533	9073.79159071182	498.2738390395698	1011.569878244778
16	8659.905682190669	30k-100k	2951	43278.40723180724	10.111148763131142	30066.208216558134	0.34429007116231786	9350.0	10750.0	9274.692577312138	10725.82261900296	1093.3960441744093	2952.369040903406
16	8659.905682190669	100k-300k	0										
16	8659.905682190669	300k-inf	0										
16	8659.905682190669	all	14361	16236.76946525148	6.464173804052643	13011.809578736858	0.14483671053547803	8750.0	9050.0	8687.386582099673	9038.51771495826	349.21624447018803	688.5928874575566
17	3274.2644361246776	0k-3k	3219	1520.5007639980959	2.4877291084187636	1835.0606464710634	0.02267785026405716	3350.0	3300.0	3300.2863395034533	3261.435086394719	596.4786732031853	687.6401475197899
17	3274.2644361246776	3k-10k	4104	5971.338147652893	4.669590643274854	6114.034229296648	0.10721247563352826	3400.0	3650.0	3390.961631714641	3618.5672727396527	329.1580890323985	509.8821766821429
17	3274.2644361246776	10k-30k	4424	18459.294348747142	8.012206148282097	16322.461003655106	0.27825497287522605	3300.0	4300.0	3275.2453620131428	4316.105717476448	517.4129562791327	1322.5645609586609
17	3274.2644361246776	30k-100k	3047	43491.84813186632	10.4384640630128	30970.222624386217	0.37807679684936	3100.0	3950.0	3069.817936536092	4023.833416040816	1297.277540004578	2213.3708114105407
17	3274.2644361246776	100k-300k	0										
17	3274.2644361246776	300k-inf	0										
17	3274.2644361246776	all	14794	16465.083356356048	6.382587535487359	13355.136711822279	0.1957550358253346	3350.0	3550.0	3356.568457488048	3526.2268775351968	283.8368414836177	319.38862213251195
18	7944.61740650933	0k-3k	3326	1514.7387232213914	2.6196632591701743	1840.6254460640127	0.006915213469633193	7950.0	7900.0	7861.767353723171	7873.237433437971	1866.3596196893286	1984.7877191857897
18	7944.61740650933	3k-10k	4182	5982.4425998636025	4.6145384983261595	6085.046477772416	0.050693448110951694	8000.0	7950.0	7975.991268224638	7975.012331728934	660.3560799885972	897.1621550070768
18	7944.61740650933	10k-30k	4383	18213.70131677373	8.13826146475017	16075.231115504677	0.21674652064795802	8000.0	8650.0	7988.5639650020885	8655.845918932075	570.3367471795127	1074.9950108212497
18	7944.61740650933	30k-100k	2822	43689.796592910505	10.071580439404677	30077.818014789493	0.3660524450744153	8350.0	10300.0	8292.971143046221	10302.978399255626	1256.0473055209213	2725.30826750061
18	7944.61740650933	100k-300k	0										
18	7944.61740650933	300k-inf	0										
18	7944.61740650933	all	14713	15848.559423820883	6.25997417250051	12703.522396563998	0.1507510364983348	8050.0	8350.0	8025.683959893883	8320.986113401012	409.93173583656517	615.9592671369282
19	4422.108097465282	0k-3k	3253	1552.8442682730563	2.6317245619428222	1983.3662921305006	0.019981555487242546	4400.0	4200.0	4373.209733340107	4198.85190315763	988.6173346364972	1009.8194341354292
19	4422.108097465282	3k-10k	4391	5966.464840958312	4.730813026645411	6039.906130349664	0.09815531769528581	4500.0	4450.0	4467.294426972546	4468.9604539874945	420.22465121180085	689.3491001354732
19	4422.108097465282	10k-30k	4144	18014.760895068972	8.034025096525097	15750.569267417566	0.26496138996138996	4450.0	5250.0	4437.808870116787	5216.135405591195	662.9815559699377	1411.0430589885918
19	4422.108097465282	30k-100k	2965	43601.60730359386	10.04283305227656	30519.044245498895	0.36627318718381113	5350.0	7450.0	5329.748871658015	7499.397252122402	1117.8347975751485	2752.8760009652888
19	4422.108097465282	100k-300k	0										
19	4422.108097465282	300k-inf	0										
19	4422.108097465282	all	14753	15941.305790392587	6.263404053412865	12792.81797592005	0.18165796787094152	4550.0	4650.0	4518.255361203511	4627.180473641256	306.94304193931566	485.95142756182486
20	606.0184437762639	0k-3k	3310	1512.6414902190088	2.563141993957704	1807.2935966561076	0.05861027190332326	500.0	550.0	492.4902610618268	557.325979146751	293.5372859855066	377.5825719406578
20	606.0184437762639	3k-10k	4134	5997.340598239295	4.74915336236091	6121.915334096553	0.17005321722302855	550.0	400.0	519.5499191755104	414.27703703655527	507.0066936972426	746.437587380204
20	606.0184437762639	10k-30k	4332	18062.46851533927	8.010156971375809	15978.441744753598	0.29732225300092335	450.0	600.0	459.9178796477075	652.0720098748066	753.8896464676745	1084.311695987314
20	606.0184437762639	30k-100k	3109	43893.07659012626	10.116757799935671	30200.492817090035	0.39916371823737534	750.0	1250.0	728.4731800757291	1303.9738264011835	639.1316729580691	1214.8373989322727
20	606.0184437762639	100k-300k	0										
20	606.0184437762639	300k-inf	0										
20	606.0184437762639	all	14885	16426.606522868555	6.3332213637890495	13060.26749094339	0.2301645952300974	550.0	600.0	520.9103491926511	599.9498059972019	235.89024234889467	306.32003123708
21	4844.196362604423	0k-3k	3507	1543.9607876081225	2.486170516110636	1876.8251857681526	0.01853435985172512	4250.0	4200.0	4248.514735257089	4203.104787429811	1068.9949829626848	1164.5894327927545
21	4844.196362604423	3k-10k	4408	5924.849253914883	4.41991833030853	5949.77899261891	0.08847549909255899	4650.0	4500.0	4647.412764885357	4488.882367577868	462.1633887705675	638.4754550716934
21	4844.196362604423	10k-30k	4362	18282.39367122533	8.1983035304906	16476.849751314974	0.28358551123337916	4250.0	4100.0	4197.735279779913	4117.87468672692	897.9248545032951	1498.7544938853334
21	4844.196362604423	30k-100k	2811	43506.56175567175	10.182141586623978	30389.569691102653	0.3888295980078264	3650.0	4250.0	3673.3147333184033	4294.214842841209	1627.6365869973256	2327.9632188347005
21	4844.196362604423	100k-300k	0										
21	4844.196362604423	300k-inf	0										
21	4844.196362604423	all	15088	15480.922075985993	6.136333510074231	12599.797901834474	0.18458377518557795	4450.0	4400.0	4450.27856328513	4381.679977531496	417.507585040501	529.6484655233735
22	7517.018127172009	0k-3k	3350	1509.5537160161293	2.611641791044776	1760.1182793839237	0.007164179104477612	7650.0	7550.0	7544.972278378728	7452.77887009477	2034.4959201119282	2099.4883329538716
22	7517.018127172009	3k-10k	3868	6043.708416172968	4.828852119958635	6053.9877904442255	0.05299896587383661	7600.0	7250.0	7601.378514470886	7236.425775154316	730.7038480986594	829.7628367943416
22	7517.018127172009	10k-30k	4099	18196.636016481716	8.23469138814345	15739.975668123914	0.22590875823371553	7700.0	8000.0	7689.5429845299695	7996.9541447679085	699.0467588793636	1169.7927563857174
22	7517.018127172009	30k-100k	2807	43649.03100162826	10.325258282864269	30599.799795760548	0.358745992162451	7450.0	9550.0	7361.76357816122	9597.621558963017	1122.8790281578185	3074.4122181540424
22	7517.018127172009	100k-300k	0										
22	7517.018127172009	300k-inf	0										
22	7517.018127172009	all	14124	15968.911792377525	6.383743981874823	12724.79604217744	0.1530727839139054	7600.0	7550.0	7613.2114366281485	7570.313561928975	456.74885785134757	613.1562572154744
23	7708.65604448186	0k-3k	3289	1573.7082054945463	2.669200364852539	1910.8859006400019	0.006993006993006993	9100.0	9050.0	9085.891631762765	9005.813445632255	2937.3253688004897	2889.224040546721
23	7708.65604448186	3k-10k	4110	5890.713202531363	4.732360097323601	6064.916309048151	0.051338199513382	7600.0	7600.0	7610.718461444464	7591.443865514615	697.034333984644	888.0059086774991
23	7708.65604448186	10k-30k	4373	18428.561934226866	8.277612622913331	16222.347426441986	0.22387377086668192	7750.0	8500.0	7688.663435419632	8482.651507124005	553.5679843567896	1157.5881803204775
23	7708.65604448186	30k-100k	3155	43103.2404034423	10.205071315372425	30592.63425527082	0.35752773375594293	7800.0	9850.0	7715.66942448176	9830.881072492704	1132.3087919638647	2807.6294932209767
23	7708.65604448186	100k-300k	0										
23	7708.65604448186	300k-inf	0										
23	7708.65604448186	all	14927	16477.89792734709	6.47310243183493	13309.559598620159	0.1568299055402961	7700.0	8050.0	7710.356167635221	8063.803770673097	398.7121469798967	646.4359963398565
24	6919.5715073976025	0k-3k	3368	1532.8897472889466	2.508610451306413	1804.5442872157005	0.006532066508313539	7300.0	7550.0	7252.083573268648	7483.321846992553	1742.3252286083653	2030.8987937834308
24	6919.5715073976025	3k-10k	4138	5892.643921002604	4.647897535041083	5920.785730096874	0.0596906718221363	6650.0	6650.0	6669.644595228595	6640.209706053236	595.353277683701	806.324100524791
24	6919.5715073976025	10k-30k	4451	18396.514266192284	8.24668613794653	16578.572346953068	0.2412940912154572	6750.0	7550.0	6740.595346412307	7547.79055506641	607.0261107932611	1161.6607316904328
24	6919.5715073976025	30k-100k	2870	43696.6183567957	10.065505226480836	30865.31405809117	0.3445993031358885	6550.0	9800.0	6505.28639358849	9794.472196094413	1640.4622008603856	3410.6491122989255
24	6919.5715073976025	100k-300k	0										
24	6919.5715073976025	300k-inf	0										
24	6919.5715073976025	all	14827	15973.474937398221	6.290955688945842	13013.596369696708	0.1572806366763337	6750.0	7050.0	6730.006099564635	7055.014281385042	411.16091172786764	595.0001599627531
25	7609.391514281911	0k-3k	3331	1558.7004299749628	2.649054338036626	1836.4360908571518	0.007805463824677274	7400.0	7450.0	7364.890437063313	7418.142032090457	2211.486019126073	2244.3134211804318
25	7609.391514281911	3k-10k	3825	6021.302230813954	4.904836601307189	6172.810679288202	0.05856209150326797	7600.0	7650.0	7626.810408919036	7637.489033633042	761.3159772071976	922.8591392008029
25	7609.391514281911	10k-30k	4103	18442.87515547306	8.143797221545212	15798.239903676149	0.22715086522057032	7700.0	8000.0	7686.652516767534	7990.573292492516	676.0454789448531	1159.7359053118698
25	7609.391514281911	30k-100k	2931	43659.56287804932	10.098601160013647	30277.62377716803	0.3404981235073354	8150.0	9850.0	8028.808199799699	9836.665269534387	953.9156091379127	3122.1971099974653
25	7609.391514281911	100k-300k	0										
25	7609.391514281911	300k-inf	0										
25	7609.391514281911	all	14190	16339.732750076004	6.384637068357999	12916.988236968658	0.1536293164200141	7750.0	7850.0	7720.801125757398	7843.545669924546	469.64612011713143	671.1983551698213
26	4586.507767988454	0k-3k	3501	1552.787439990246	2.5889745786918024	1871.0647720991183	0.016281062553556127	4900.0	5000.0	4923.342299371483	4986.275199199227	1323.134572189565	1344.685773238859
26	4586.507767988454	3k-10k	4016	5988.615299870497	4.856075697211155	6187.011491025918	0.10059760956175298	4500.0	4500.0	4468.760087834011	4519.461374111568	527.4561048177493	705.8494153064357
26	4586.507767988454	10k-30k	4290	18290.84629248093	8.33939393939394	16354.40510252497	0.26899766899766897	4850.0	5300.0	4806.1092250588335	5308.663049238963	692.9075577634649	1265.4688172042534
26	4586.507767988454	30k-100k	2826	43345.95345799135	9.90905874026893	30472.672741726015	0.3612880396319887	4050.0	4400.0	4019.203651850732	4499.010299249751	1571.0349218603897	2503.862842344569
26	4586.507767988454	100k-300k	0										
26	4586.507767988454	300k-inf	0										
26	4586.507767988454	all	14633	15748.649144995046	6.310736007653933	12825.381464705046	0.1801407776942527	4600.0	4750.0	4575.788937945901	4730.265857341268	392.86122115776016	543.8919567838411
27	4751.919879520855	0k-3k	3389	1526.5061210668182	2.556801416347005	1831.0362198801274	0.015048686928297432	4750.0	4700.0	4758.856300293796	4692.561574015358	1225.1429669055497	1207.4728910753292
27	4751.919879520855	3k-10k	4052	5929.687932175064	4.874629812438302	6060.675332286147	0.0960019743336624	4800.0	4800.0	4731.733777212251	4766.02560487559	371.7929331973728	555.3365751128686
27	4751.919879520855	10k-30k	4243	18456.505535803517	8.191374027810511	16163.218220663526	0.2785764789064341	5050.0	5350.0	5004.14477630679	5339.752352083425	621.2470433738881	1288.7163721463266
27	4751.919879520855	30k-100k	2933	43729.56240021207	10.460961472894647	30835.33504751335	0.3804977838390726	5300.0	8050.0	5249.272220580936	8100.046048731919	1256.3655638607552	2729.916715809555
27	4751.919879520855	100k-300k	0										
27	4751.919879520855	300k-inf	0										
27	4751.919879520855	all	14617	16129.861411623802	6.4209482109872065	12983.77305878287	0.18731613874256003	4850.0	4950.0	4797.8712523161485	4925.62370224293	236.99210206896623	354.94494545925136
